"ComputerName","Log","EventID","Datetime","User","Message"
"MEHRDS-09","Application","1000","15/03/2023 11:56:01","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x74b8
Faulting application start time: 0x01d9571b5800306c
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 43fe36cf-fe1d-45fe-a904-67f3a29bffcb
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-39","Application","1000","15/03/2023 11:55:03","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0xdad4
Faulting application start time: 0x01d9572a53732224
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: 01fe4bb2-9ade-4547-9440-779e785f1ad9
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-35","Application","1000","15/03/2023 11:52:49","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x9fd8
Faulting application start time: 0x01d9571bd62b1095
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: fe28b424-e0fe-4fba-8f25-352e51dd6b3c
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-01","Application","1000","15/03/2023 11:51:16","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0xab2c
Faulting application start time: 0x01d9571aa54f4224
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 5c71d990-48b1-413f-a50b-8a8f755ad245
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-29","Application","1000","15/03/2023 11:50:57","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x3a90
Faulting application start time: 0x01d9571818f693db
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 195e7d45-a980-4f99-8a17-c843674c279c
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-10","Application","1000","15/03/2023 11:50:24","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0xa620
Faulting application start time: 0x01d957200d89099a
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 34ddfeb1-0caf-4c3a-9248-d384c464421f
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-66","Application","1000","15/03/2023 11:49:57","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0xa54c
Faulting application start time: 0x01d9572bb51f7d21
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: d1c77349-4645-4eaf-8ee6-c19f8c02bee2
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-50","Application","1000","15/03/2023 11:45:13","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x253c
Faulting application start time: 0x01d957194e6d3c4c
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: 1addc577-2d61-4c97-b05e-8071a432d3f7
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-17","Application","1000","15/03/2023 11:42:28","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-32","Application","1000","15/03/2023 11:36:07","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xa670
Faulting application start time: 0x01d9573213e4f1a8
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 4eceb4ad-6477-40d6-97cb-1d6b16fdcb22
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-56","Application","1000","15/03/2023 11:35:14","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x6cdc
Faulting application start time: 0x01d9571a2d34aa84
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: a29f665c-1639-4d7c-ac61-f23666d4988f
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-55","Application","1000","15/03/2023 11:33:10","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x3cfc
Faulting application start time: 0x01d95719806de7e3
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 631247c0-3ebf-46d2-9386-6f74360169dc
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-21","Application","1000","15/03/2023 11:32:13","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xb3f0
Faulting application start time: 0x01d95731c7f4c9d9
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 5a342682-fcfb-4e65-b806-156017253f88
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-35","Application","1000","15/03/2023 11:32:13","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x5d6c
Faulting application start time: 0x01d9571d5a4fae2e
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: eb3f38f6-4064-42e0-a0eb-870529de49b4
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-22","Application","3001","15/03/2023 11:30:30","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d95721232d09e9."
"MEHRDS-51","Application","1000","15/03/2023 11:30:23","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x77e4
Faulting application start time: 0x01d9573185d4fa6a
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: a4caff05-9d68-4cc8-ba46-4292fb5dbd13
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-66","Application","1000","15/03/2023 11:27:38","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x6e54
Faulting application start time: 0x01d9572b218a12b2
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: c9fb7e5c-ee0b-4b56-aeae-dfda844b9a91
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-34","Application","3001","15/03/2023 11:27:28","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d9572170c1ef7f."
"MEHRDS-61","Application","1000","15/03/2023 11:25:55","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x8d00
Faulting application start time: 0x01d957295f3e3699
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: f7244db5-eb03-4457-849c-72730a1b7488
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-16","Application","1000","15/03/2023 11:25:31","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x986c
Faulting application start time: 0x01d95730d83448ed
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 77b4b20a-081e-4975-a434-807b8449d835
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-16","Application","1000","15/03/2023 11:25:11","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x447c
Faulting application start time: 0x01d95730cb6bfe03
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 8806c23f-c61a-4a98-9da9-a2d933928fe4
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-26","Application","3001","15/03/2023 11:25:07","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -805306369. The creation time for the exiting process was 0x01d95718682c5ca4."
"MEHRDS-28","Application","1000","15/03/2023 11:23:30","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x7c78
Faulting application start time: 0x01d957215aca4fb5
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 805e6792-7d56-467c-8616-a48c34a8046d
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-69","Application","1000","15/03/2023 11:22:08","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x7d7c
Faulting application start time: 0x01d95720d95008f8
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 1a4021c7-dce2-4016-af42-9822363b131f
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-21","Application","1000","15/03/2023 11:22:03","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x500
Faulting application start time: 0x01d957200c0b8db9
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 0e30a649-762a-4f73-bffc-bb41d35d2464
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-14","Application","1000","15/03/2023 11:21:31","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: MSVCR90.dll, version: 9.0.30729.9247, time stamp: 0x56fa38aa
Exception code: 0xc0000417
Fault offset: 0x000320f0
Faulting process id: 0x5eac
Faulting application start time: 0x01d95723f28a930a
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\WINDOWS\WinSxS\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.9247_none_5090cb78bcba4a35\MSVCR90.dll
Report Id: de5160d0-31be-460f-8010-0bf36a85a19f
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-35","Application","1000","15/03/2023 11:21:08","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x44d8
Faulting application start time: 0x01d957159139a267
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: 3ee65f2c-74f0-4120-95ca-43931c32b3ea
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-04","Application","1000","15/03/2023 11:18:00","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000b2d85
Faulting process id: 0xa97c
Faulting application start time: 0x01d9572e3618fbde
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: d69d267d-f3b1-4331-8b59-1a107cbbdc05
Faulting package full name: 
Faulting package-relative application ID: "
