"ServerName","Time","ID","level","message0","message1","message2","message3","message4","message5"
"MEHRDS-52","24/11/2021 13:51:37","300","Information","Microsoft Word","Do you want to save changes you made to ""1_23 11 2021 18 23 39_BP_2803710_07-02-1994_CL""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 13:46:17","300","Information","Microsoft Word","Do you want to save changes you made to ""1_23 11 2021 18 13 09_BP_2802986_08-07-1980_CL""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 13:25:57","300","Information","Microsoft Word","The file dfp211123 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 13:22:28","300","Information","Microsoft Word","Do you want to save changes you made to ""1_23 11 2021 18 06 31_BP_1317533_10-05-1989_RL""?","P1: 200054","P2: 14.0.7015.1000","P3: 3w57","P4:"
"MEHRDS-52","24/11/2021 13:14:41","300","Information","Microsoft Excel","Circular Reference Warning","","One or more formulas contain a circular reference and may not calculate correctly. Circular references are any references within a formula that depend upon the results of that same formula. For example, a cell that refers to its own value or a cell that refers to another cell which depends on the original cell's value both contain circular references.","","For more information about understanding, finding, and removing circular references, click Help. If you want to create a circular reference, click OK to continue."
"MEHRDS-52","24/11/2021 13:11:24","300","Information","Microsoft Word","Do you want to save changes you made to ""Letter to GP, 17.11.21 Evans, P. PID23985""?","P1: 200054","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","24/11/2021 13:00:15","300","Information","Microsoft Word","Do you want to save changes you made to ""Letter to GP 17.11.21 Allen, S. PID 23865""?","P1: 200054","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","24/11/2021 12:13:08","300","Information","Microsoft Word","The file Daily Coding Activity Record 24.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 3wbc","P4:"
"MEHRDS-52","24/11/2021 12:07:33","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 11:58:07","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Call LOG.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 11:50:34","300","Information","Microsoft Word","Do you want to save changes you made to ""Clinic 251121""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 11:14:40","300","Information","Microsoft Word","Do you want to save changes you made to ""Martin Southgate 21.11.19""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 10:53:20","300","Information","Microsoft Word","Do you want to save changes you made to ""Viktoryia Kakhanskaya 21.11.22""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 10:53:14","300","Information","Microsoft Word","Do you want to save changes you made to ""Viktoryia Kakhanskaya 21.11.22""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 10:52:44","300","Information","Microsoft Word","Do you want to save changes you made to ""Peggy Scott 21.11.22""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 10:37:01","300","Information","Microsoft Word","Do you want to save changes you made to ""Jason Quinn 21.11.22""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 10:15:16","300","Information","Microsoft Word","Daily Coding Activity Record ... should be opened as read-only unless changes to it need to be saved.  Open as read-only?","P1: 200151","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","24/11/2021 09:29:18","300","Information","Microsoft Word","Do you want to save changes you made to ""Medical Reports (Liz) 23.11.20121""?","P1: 200054","P2: 14.0.7015.1000","P3: 77gi","P4:"
"MEHRDS-52","24/11/2021 08:24:42","300","Information","Microsoft Word","The file Ellen Portat- letter already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 18:12:59","300","Information","Microsoft Excel","The Clipboard cannot be emptied. Another program might be using the Clipboard.","P1: 100182","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 17:18:01","300","Information","Microsoft Word","Do you want to save changes you made to ""UCL Flaps and misc OPCS Nov21 workbook""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 17:17:56","300","Information","Microsoft Word","Do you want to save changes you made to ""CS3 (Breast Surgery)""?","P1: 200054","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","23/11/2021 16:28:50","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 15:54:13","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 15:50:48","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 15:49:13","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 14:50:25","300","Information","Microsoft Word","Do you want to save changes you made to ""CS3 (Breast Surgery)""?","P1: 200054","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","23/11/2021 14:22:01","300","Information","Microsoft Excel","Do you want to save the changes you made to 'MRPUIM.1.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 14:21:59","300","Information","Microsoft Excel","Do you want to save the changes you made to 'MRPUIM.1.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 14:21:54","300","Information","Microsoft Excel","Do you want to save the changes you made to 'MRPUIM.1.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 14:14:07","300","Information","Microsoft Excel","Do you want to save the changes you made to 'MR Imaging Clinic Spreadsheet NEW.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 13:59:36","300","Information","Microsoft Word","Do you want to save changes you made to ""Timeline Incident Number 64239""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 13:58:44","300","Information","Microsoft Word","The file Timeline Incident Number 64239 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","23/11/2021 13:36:00","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Safeguarding Queries and Concerns.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 13:34:44","300","Information","Microsoft Excel","Circular Reference Warning","","One or more formulas contain a circular reference and may not calculate correctly. Circular references are any references within a formula that depend upon the results of that same formula. For example, a cell that refers to its own value or a cell that refers to another cell which depends on the original cell's value both contain circular references.","","For more information about understanding, finding, and removing circular references, click Help. If you want to create a circular reference, click OK to continue."
"MEHRDS-52","23/11/2021 13:21:06","300","Information","Microsoft Excel","The workbook has been updated with changes saved by other users.","P1: 100850","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 12:23:36","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 12:07:36","300","Information","Microsoft Word","Do you want to save changes you made to Document1?","P1: 200054","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","23/11/2021 11:43:11","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Pharmacy Monthly Workspace Checklist - Results table.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 11:42:14","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Book1'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 11:35:22","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PTL 22.11.2021 Non Admitted - Lauren.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 11:13:55","300","Information","Microsoft Word","Do you want to save changes you made to ""CS2 (Derm)""?","P1: 200054","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","23/11/2021 09:43:50","300","Information","Microsoft Excel","Excel has completed its search and has made 105 replacements.","P1: 101127","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:49:10","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:38:56","300","Information","Microsoft Excel","You typed an invalid name for a sheet or chart. Make sure that:","","? The name that you type does not exceed 31 characters.","? The name does not contain any of the following characters:  :  \  /  ?  *  [  or  ]","? You did not leave the name blank."
"MEHRDS-52","23/11/2021 08:38:41","300","Information","Microsoft Excel","Reference is not valid.","P1: 100222","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:37:23","300","Information","Microsoft Excel","Data may exist in the sheet(s) selected for deletion. To permanently delete the data, press Delete.","P1: 100273","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:37:20","300","Information","Microsoft Excel","Data may exist in the sheet(s) selected for deletion. To permanently delete the data, press Delete.","P1: 100273","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:37:15","300","Information","Microsoft Excel","Data may exist in the sheet(s) selected for deletion. To permanently delete the data, press Delete.","P1: 100273","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:36:28","300","Information","Microsoft Excel","Data may exist in the sheet(s) selected for deletion. To permanently delete the data, press Delete.","P1: 100273","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:36:25","300","Information","Microsoft Excel","Data may exist in the sheet(s) selected for deletion. To permanently delete the data, press Delete.","P1: 100273","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:36:10","300","Information","Microsoft Excel","Data may exist in the sheet(s) selected for deletion. To permanently delete the data, press Delete.","P1: 100273","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:31:47","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:31:17","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 08:18:41","300","Information","Microsoft Word","The file Managment meeting With Chris Morrison 23.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","23/11/2021 07:27:43","300","Information","Microsoft Excel","The value you entered is not valid.A user has restricted values that can be entered into this cell.","P1: 101467","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 21:20:37","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 20:14:16","300","Information","Microsoft Excel","Do you want to save the changes you made to 'PDE6A PDE6B_Data (1).xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 20:02:07","300","Information","Microsoft Word","Daily Coding Activity Record-... should be opened as read-only unless changes to it need to be saved.  Open as read-only?","P1: 200151","P2: 14.0.7015.1000","P3: ","P4: 0x80070002"
"MEHRDS-52","22/11/2021 19:14:07","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Book1'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 19:14:05","300","Information","Microsoft Word","Do you want to save changes you made to Document1?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 19:06:34","300","Information","Microsoft Word","Do you want to save changes you made to ""PaperLite Minimum DataSet - Abbreviated Proforma CROYDON s...""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 18:41:19","300","Information","Microsoft Excel","The Clipboard cannot be emptied. Another program might be using the Clipboard.","P1: 100182","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 18:30:29","300","Information","Microsoft Word","Do you want to save changes you made to ""PaperLite Minimum DataSet - Abbreviated Proforma CROYDON s...""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 18:19:25","300","Information","Microsoft Word","Do you want to save changes you made to ""PaperLite Minimum DataSet - Abbreviated Proforma CROYDON s...""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 18:06:12","300","Information","Microsoft Word","Do you want to save changes you made to ""PaperLite Minimum DataSet - Abbreviated Proforma CROYDON s...""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 17:56:02","300","Information","Microsoft Word","Do you want to save changes you made to ""PaperLite Minimum DataSet - Abbreviated Proforma CROYDON s...""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 17:01:52","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 17:01:48","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 16:44:24","300","Information","Microsoft Word","The file Invoice from Gus Gazzard ref. 649075 BUPA 01.12 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: euj4","P4:"
"MEHRDS-52","22/11/2021 14:30:25","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 14:21:45","300","Information","Microsoft Word","You placed a large amount of content on the Clipboard.  Do you want this content to be available to other applications after you quit Word?","P1: 200133","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 14:21:45","300","Information","Microsoft Word","Do you want to save changes you made to ""Gus Gazzard Letters for Proofing 18.11.21""?","P1: 200054","P2: 14.0.7015.1000","P3: 8pdx","P4:"
"MEHRDS-52","22/11/2021 14:08:44","300","Information","Microsoft Word","Do you want to save changes you made to ""Gus Gazzard Letters for Proofing 19.11.21""?","P1: 200054","P2: 14.0.7015.1000","P3: 8pdx","P4:"
"MEHRDS-52","22/11/2021 13:47:40","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Book1'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 13:47:38","300","Information","Microsoft Word","Do you want to save changes you made to Document3?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 12:45:06","300","Information","Microsoft Word","Do you want to save changes you made to Document2?","P1: 200054","P2: 14.0.7015.1000","P3: 3s91","P4:"
"MEHRDS-52","22/11/2021 12:04:10","300","Information","Microsoft Excel","The value you entered is not valid.A user has restricted values that can be entered into this cell.","P1: 101467","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 11:53:25","300","Information","Microsoft PowerPoint","Do you want to save the changes you made to Tutorial term 1?","P1: 400072","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 11:49:30","300","Information","Microsoft Excel","Do you want to save the changes you made to 'MR_StG e-Referrals.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 08:33:01","300","Information","Microsoft Excel","Do you want to save the changes you made to 'GC clinic screening.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 08:00:20","300","Information","Microsoft Word","Daily Coding Activity Record-... should be opened as read-only unless changes to it need to be saved.  Open as read-only?","P1: 200151","P2: 14.0.7015.1000","P3: 77gi","P4: 0x80070002"
"MEHRDS-52","22/11/2021 07:45:57","300","Information","Microsoft Word","Do you want to save changes you made to ""Slaveia Kouchalieva 12.11.21""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","22/11/2021 07:45:52","300","Information","Microsoft Word","The file Slaveia Kouchalieva 12.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","21/11/2021 14:22:59","300","Information","Microsoft Word","Do you want to save changes you made to ""Stephanie FREE_17.06.2021 CP""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","21/11/2021 14:22:46","300","Information","Microsoft Word","Do you want to save changes you made to ""Paul COPLEY_22.04.2021 CP""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-52","21/11/2021 14:02:14","300","Information","Microsoft Word","The file John Bender_18.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-52","21/11/2021 13:45:51","300","Information","Microsoft Word","Do you want to save changes you made to ""John BENDER_28.10.2019""?","P1: 200054","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-52","21/11/2021 13:31:54","300","Information","Microsoft Word","The file Saleem Adeguma_17.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 49wg","P4:"
"MEHRDS-52","21/11/2021 09:23:56","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Virtual MR Failsafe (14).xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","20/11/2021 23:32:44","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Book1'?","P1: 100216","P2: 14.0.7015.1000","P3: ci4u","P4:"
"MEHRDS-52","20/11/2021 12:30:26","300","Information","Microsoft Excel","Do you want to save the changes you made to 'AE PCC proposed rota 22.11.2021 AL.xls'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","20/11/2021 12:12:25","300","Information","Microsoft Excel","Do you want to save the changes you made to 'AE PCC proposed rota 15.11.2021 use this.xls'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","20/11/2021 11:45:53","300","Information","Microsoft Excel","Do you want to save the changes you made to 'AE PCC proposed rota 15.11.2021 use this.xls'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","20/11/2021 10:03:18","300","Information","Microsoft Excel","Do you want to save the changes you made to 'AE PCC proposed rota 15.11.2021 use this.xls'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 14:50:55","300","Information","Microsoft Word","Do you want to save changes you made to ""1) NB MR Virtual Clinic templates 08.21""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 14:06:15","300","Information","Microsoft Excel","Do you want to save the changes you made to '15-21-Nov-2021.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 12:22:44","300","Information","Microsoft Word","Do you want to save changes you made to Document1?","P1: 200054","P2: 14.0.7015.1000","P3: 77gi","P4:"
"MEHRDS-52","19/11/2021 10:58:47","300","Information","Microsoft Excel","Microsoft Excel cannot paste the data.","P1: 100190","P2: 14.0.7015.1000","P3: cp04","P4:"
"MEHRDS-52","19/11/2021 10:57:52","300","Information","Microsoft Word","Do you want to save changes you made to Document1?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 10:20:15","300","Information","Microsoft Word","Saving is not available in Protected View. If you trust the source of this file, click Enable Saving to enable this command.","P1: 701946","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 10:15:55","300","Information","Microsoft Word","Saving is not available in Protected View. If you trust the source of this file, click Enable Saving to enable this command.","P1: 701946","P2: 14.0.7015.1000","P3: 77gi","P4:"
"MEHRDS-52","19/11/2021 10:08:50","300","Information","Microsoft Word","Do you want to save changes you made to _6720LOHN6?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 09:44:16","300","Information","Microsoft Word","Daily Coding Activity Record-... should be opened as read-only unless changes to it need to be saved.  Open as read-only?","P1: 200151","P2: 14.0.7015.1000","P3: 77gi","P4: 0x80070002"
"MEHRDS-52","19/11/2021 09:37:29","300","Information","Microsoft Word","Do you want to save changes you made to ""Contact details for booking""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 09:30:52","300","Information","Microsoft Word","Do you want to save changes you made to ""2021 November 19 PYWM Clinic""?","P1: 200054","P2: 14.0.7015.1000","P3: euj4","P4:"
"MEHRDS-52","19/11/2021 09:29:17","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Logins.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 09:15:51","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Database (all ION up to date).xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","19/11/2021 07:36:51","300","Information","Microsoft Excel","Microsoft Excel cannot find the data you're searching for.","P1: 100175","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 20:23:22","300","Information","Microsoft Word","The file Overtime Form- November 2021 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: 77gi","P4:"
"MEHRDS-52","18/11/2021 17:56:53","300","Information","Microsoft Word","The file dutton - 29.11 already exists. Do you want to replace the existing file?","P1: 200025","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 17:56:46","300","Information","Microsoft Word","The margins of section 1 are set outside the printable area of the page.  Do you want to continue?","P1: 200081","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 16:24:00","300","Information","Microsoft Word","Do you want to save changes you made to ""1_16 11 2021 18 26 20_BP_1890921_30-10-1981_CL""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 16:02:33","300","Information","Microsoft Word","Word failed reading from this file (~WRS{9204D16E-0FF0-446D-954F-C49C2C52BE42}).  Please restore the network connection or replace the floppy disk and retry.","P1: 200330","P2: 14.0.7015.1000","P3: ylwh","P4:"
"MEHRDS-52","18/11/2021 16:02:32","300","Information","Microsoft Word","Word failed reading from this file (~WRS{9204D16E-0FF0-446D-954F-C49C2C52BE42}).  Please restore the network connection or replace the floppy disk and retry.","P1: 200330","P2: 14.0.7015.1000","P3: ylwh","P4:"
"MEHRDS-52","18/11/2021 15:52:53","300","Information","Microsoft Word","Do you want to save changes you made to ""Eiman Daoud Latif 21.11.11""?","P1: 200054","P2: 14.0.7015.1000","P3: d0qq","P4:"
"MEHRDS-52","18/11/2021 13:47:51","300","Information","Microsoft Word","Do you want to save changes you made to ""1_16 11 2021 19 01 20_BP_1989204_30-04-1945_CL""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 12:46:57","300","Information","Microsoft Word","Do you want to save changes you made to ""1_16 11 2021 18 26 20_BP_1890921_30-10-1981_CL""?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 12:37:42","300","Information","Microsoft Word","Do you want to save changes you made to Clinic?","P1: 200054","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 12:07:17","300","Information","Microsoft Word","Word cannot complete the save due to a file permission error. (H:\appdata\temp\Content.MSO\F6ECF688.doc)","P1: 200635","P2: 14.0.7015.1000","P3: ylwh","P4:"
"MEHRDS-52","18/11/2021 11:39:30","300","Information","Microsoft Word","Word cannot complete the save due to a file permission error. (Maz Activity Coding Record 2016-17 v2...)","P1: 200635","P2: 14.0.7015.1000","P3: ylwh","P4:"
"MEHRDS-52","18/11/2021 09:07:03","300","Information","Microsoft Excel","The Clipboard cannot be emptied. Another program might be using the Clipboard.","P1: 100182","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 09:06:27","300","Information","Microsoft Word","The font 'Aril' is not available on your system. Do you want to use it anyway?","P1: 200283","P2: 14.0.7015.1000","P3: d0qq","P4:"
"MEHRDS-52","18/11/2021 09:05:32","300","Information","Microsoft Excel","The Clipboard cannot be emptied. Another program might be using the Clipboard.","P1: 100182","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","18/11/2021 09:00:57","300","Information","Microsoft Word","Maz Activity Coding Record 20... should be opened as read-only unless changes to it need to be saved.  Open as read-only?","P1: 200151","P2: 14.0.7015.1000","P3: 77gi","P4: 0x80070002"
"MEHRDS-52","17/11/2021 23:38:25","300","Information","Microsoft Excel","November.ods may contain features that are not compatible with this format.  Do you want to continue to save in this format?","","For more information on incompatible features and on changing your default file format, click Help.","P1: 101845","P2: 14.0.7015.1000"
"MEHRDS-52","17/11/2021 23:38:07","300","Information","Microsoft Excel","November.ods may contain features that are not compatible with this format.  Do you want to continue to save in this format?","","For more information on incompatible features and on changing your default file format, click Help.","P1: 101845","P2: 14.0.7015.1000"
"MEHRDS-52","17/11/2021 21:46:50","300","Information","Microsoft Excel","Microsoft Excel cannot paste the data.","P1: 100190","P2: 14.0.7015.1000","P3: cp04","P4:"
"MEHRDS-52","17/11/2021 21:43:51","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Virtual MR Failsafe  15-11-2021.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","17/11/2021 15:07:27","300","Information","Microsoft Excel","Do you want to save the changes you made to 'CNGB3 and CNGA3 Follow Up Patient Log.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","17/11/2021 14:51:13","300","Information","Microsoft Excel","Do you want to save the changes you made to 'Samples.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","17/11/2021 14:51:09","300","Information","Microsoft Excel","Do you want to save the changes you made to 'AW clinic Friday pm Hannah.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","17/11/2021 14:51:04","300","Information","Microsoft Excel","Do you want to save the changes you made to 'AW clinic Friday pm Hannah.xlsx'?","P1: 100216","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","17/11/2021 12:19:45","300","Information","Microsoft Word","One or more margins are set outside the printable area of the page.  Choose the Fix button to increase the appropriate margins.","P1: 201243","P2: 14.0.7015.1000","P3: ","P4:"
"MEHRDS-52","17/11/2021 12:15:39","300","Information","Microsoft Word","Do you want to save changes you made to Document1?","P1: 200054","P2: 14.0.7015.1000","P3: 4zsc","P4:"
