"ComputerName","Log","EventID","Datetime","User","SessionID","SourceIP","DisconReason","Message"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:26:58","CITY_ROAD\theatre10","13","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\theatre10
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:25:23","CITY_ROAD\theatre10","12","192.168.17.100","12","Session 12 has been disconnected, reason code 12"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:12:49","CITY_ROAD\WallaceM","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\WallaceM
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:51:50","CITY_ROAD\debj","10","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\debj
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 06:10:31","CITY_ROAD\patelj2","9","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\patelj2
Session ID: 9
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 03:10:27","CITY_ROAD\patelj2","8","192.168.17.100","12","Session 8 has been disconnected, reason code 12"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 03:02:25","CITY_ROAD\timbolr","7","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\timbolr
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 03:02:25","CITY_ROAD\timbolr","7","192.168.17.100","11","Session 7 has been disconnected, reason code 11"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 00:38:31","CITY_ROAD\timbolr","7","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\timbolr
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 23:37:30","CITY_ROAD\timbolr","6","192.168.17.100","12","Session 6 has been disconnected, reason code 12"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 22:28:32","CITY_ROAD\vijayasureshn","5","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\vijayasureshn
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 22:28:32","CITY_ROAD\vijayasureshn","5","192.168.17.100","11","Session 5 has been disconnected, reason code 11"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 08:47:12","CITY_ROAD\vijayasureshn","5","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\vijayasureshn
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 08:40:42","CITY_ROAD\begumr12","4","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\begumr12
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:40:41","CITY_ROAD\begumr12","4","192.168.17.100","11","Session 4 has been disconnected, reason code 11"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 07:59:57","CITY_ROAD\begumr12","4","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\begumr12
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 07:57:52","CITY_ROAD\djanf","3","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\djanf
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 07:57:52","CITY_ROAD\djanf","3","192.168.17.100","11","Session 3 has been disconnected, reason code 11"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 06:53:43","CITY_ROAD\djanf","3","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\djanf
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-07","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 06:42:57","CITY_ROAD\djanf","2","192.168.17.100","12","Session 2 has been disconnected, reason code 12"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:58:25","CITY_ROAD\hazel","22","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\hazel
Session ID: 22
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:33:11","CITY_ROAD\asimengl","21","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\asimengl
Session ID: 21
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:17:01","CITY_ROAD\kpakiwat","20","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\kpakiwat
Session ID: 20
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:08:16","CITY_ROAD\kpakiwat","18","192.168.17.100","5","Session 18 has been disconnected, reason code 5"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:07:59","CITY_ROAD\santanap","18","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\santanap
Session ID: 18
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:07:59","CITY_ROAD\santanap","18","192.168.17.100","0","Session 18 has been disconnected, reason code 0"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:07:30","CITY_ROAD\ndokom","19","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\ndokom
Session ID: 19
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:01:06","CITY_ROAD\santanap","18","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\santanap
Session ID: 18
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:59:24","CITY_ROAD\santanap","17","192.168.17.100","12","Session 17 has been disconnected, reason code 12"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:51:19","CITY_ROAD\okadak","16","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\okadak
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:45:45","CITY_ROAD\DsouzaA","15","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\DsouzaA
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:35:42","CITY_ROAD\wilsonk","14","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\wilsonk
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:26:58","CITY_ROAD\theatre10","13","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\theatre10
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:25:23","CITY_ROAD\theatre10","12","192.168.17.100","12","Session 12 has been disconnected, reason code 12"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:12:49","CITY_ROAD\WallaceM","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\WallaceM
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:51:50","CITY_ROAD\debj","10","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\debj
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 06:10:31","CITY_ROAD\patelj2","9","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\patelj2
Session ID: 9
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 03:10:27","CITY_ROAD\patelj2","8","192.168.17.100","12","Session 8 has been disconnected, reason code 12"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 03:02:25","CITY_ROAD\timbolr","7","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\timbolr
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 03:02:25","CITY_ROAD\timbolr","7","192.168.17.100","11","Session 7 has been disconnected, reason code 11"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 00:38:31","CITY_ROAD\timbolr","7","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\timbolr
Session ID: 7
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 23:37:30","CITY_ROAD\timbolr","6","192.168.17.100","12","Session 6 has been disconnected, reason code 12"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 22:28:32","CITY_ROAD\vijayasureshn","5","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\vijayasureshn
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 22:28:32","CITY_ROAD\vijayasureshn","5","192.168.17.100","11","Session 5 has been disconnected, reason code 11"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 08:47:12","CITY_ROAD\vijayasureshn","5","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\vijayasureshn
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 08:40:42","CITY_ROAD\begumr12","4","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\begumr12
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 08:40:41","CITY_ROAD\begumr12","4","192.168.17.100","11","Session 4 has been disconnected, reason code 11"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 07:59:57","CITY_ROAD\begumr12","4","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\begumr12
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 07:57:52","CITY_ROAD\djanf","3","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\djanf
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 07:57:52","CITY_ROAD\djanf","3","192.168.17.100","11","Session 3 has been disconnected, reason code 11"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 06:53:43","CITY_ROAD\djanf","3","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\djanf
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-06","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 06:42:57","CITY_ROAD\djanf","2","192.168.17.100","12","Session 2 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:48:02","CITY_ROAD\tribunalc","18","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\tribunalc
Session ID: 18
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:46:34","CITY_ROAD\tribunalc","17","192.168.17.100","0","Session 17 has been disconnected, reason code 0"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:44:23","CITY_ROAD\enriquezt","16","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\enriquezt
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:44:22","CITY_ROAD\enriquezt","16","192.168.17.100","11","Session 16 has been disconnected, reason code 11"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:41:58","CITY_ROAD\enriquezt","16","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\enriquezt
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:39:25","CITY_ROAD\bartczaka","5","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\bartczaka
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:39:25","CITY_ROAD\bartczaka","5","192.168.17.100","0","Session 5 has been disconnected, reason code 0"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:32:35","CITY_ROAD\leuccim","15","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\leuccim
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:29:25","CITY_ROAD\Harneyk","14","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Harneyk
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:28:18","CITY_ROAD\Labanowska-NzeakoK","10","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\Labanowska-NzeakoK
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 09:28:18","CITY_ROAD\Labanowska-NzeakoK","10","192.168.17.100","11","Session 10 has been disconnected, reason code 11"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:16:45","CITY_ROAD\adminap1","13","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\adminap1
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:08:48","CITY_ROAD\appiahewusid","12","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\appiahewusid
Session ID: 12
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:00:50","CITY_ROAD\gungas","11","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\gungas
Session ID: 11
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:59:20","CITY_ROAD\gungas","11","192.168.17.100","12","Session 11 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:51:53","CITY_ROAD\Labanowska-NzeakoK","10","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\Labanowska-NzeakoK
Session ID: 10
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:45:08","CITY_ROAD\briggsa","9","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\briggsa
Session ID: 9
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:41:55","CITY_ROAD\deguzmanz","8","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\deguzmanz
Session ID: 8
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:40:21","CITY_ROAD\deguzmanz","8","192.168.17.100","12","Session 8 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:37:28","CITY_ROAD\deguzmanz","7","192.168.17.100","12","Session 7 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 08:34:38","CITY_ROAD\NICOLAOUS","6","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\NICOLAOUS
Session ID: 6
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:34:34","CITY_ROAD\NICOLAOUS","6","192.168.17.100","5","Session 6 has been disconnected, reason code 5"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:24:31","CITY_ROAD\NICOLAOUS","6","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\NICOLAOUS
Session ID: 6
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:13:20","CITY_ROAD\NICOLAOUS","4","192.168.17.100","5","Session 4 has been disconnected, reason code 5"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 08:05:46","CITY_ROAD\bartczaka","5","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\bartczaka
Session ID: 5
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 08:03:17","CITY_ROAD\burthunz","4","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\burthunz
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 08:03:16","CITY_ROAD\burthunz","4","192.168.17.100","0","Session 4 has been disconnected, reason code 0"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:53:24","CITY_ROAD\burthunz","4","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\burthunz
Session ID: 4
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 07:03:21","CITY_ROAD\toosya","3","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\toosya
Session ID: 3
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 07:00:45","CITY_ROAD\toosya","3","192.168.17.100","12","Session 3 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","14/11/2022 06:48:57","CITY_ROAD\toosya","2","192.168.17.100","12","Session 2 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 17:57:17","CITY_ROAD\toosya","17","192.168.17.100","12","Session 17 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 17:40:14","CITY_ROAD\toosya","17","192.168.17.100","0","Session 17 has been disconnected, reason code 0"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 17:35:16","CITY_ROAD\VOICUD","16","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\VOICUD
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 17:35:16","CITY_ROAD\VOICUD","16","192.168.17.100","11","Session 16 has been disconnected, reason code 11"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 16:56:07","CITY_ROAD\VOICUD","16","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\VOICUD
Session ID: 16
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 16:52:38","CITY_ROAD\VOICUD","16","192.168.17.100","12","Session 16 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 16:50:51","CITY_ROAD\VOICUD","16","192.168.17.100","12","Session 16 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 16:47:40","CITY_ROAD\VOICUD","16","192.168.17.100","12","Session 16 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 16:42:16","CITY_ROAD\VOICUD","16","192.168.17.100","12","Session 16 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 16:26:44","CITY_ROAD\galaxyt13","15","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\galaxyt13
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 16:26:44","CITY_ROAD\galaxyt13","15","192.168.17.100","11","Session 15 has been disconnected, reason code 11"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 10:03:24","CITY_ROAD\galaxyt13","14","192.168.17.100","11","Session 14 has been disconnected, reason code 11"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 09:11:21","CITY_ROAD\galaxyt13","15","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\galaxyt13
Session ID: 15
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 09:03:23","CITY_ROAD\wongk","14","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\wongk
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 09:03:23","CITY_ROAD\wongk","14","192.168.17.100","0","Session 14 has been disconnected, reason code 0"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","13/11/2022 07:19:54","CITY_ROAD\wongk","14","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\wongk
Session ID: 14
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 07:07:56","CITY_ROAD\wongk","14","192.168.17.100","12","Session 14 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 07:00:14","CITY_ROAD\wongk","14","192.168.17.100","12","Session 14 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 06:53:04","CITY_ROAD\wongk","14","192.168.17.100","12","Session 14 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 06:42:47","CITY_ROAD\wongk","14","192.168.17.100","12","Session 14 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 06:40:15","CITY_ROAD\wongk","14","192.168.17.100","12","Session 14 has been disconnected, reason code 12"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 05:06:30","CITY_ROAD\wongk","13","192.168.17.100","11","Session 13 has been disconnected, reason code 11"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","13/11/2022 04:06:29","CITY_ROAD\anekored","13","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\anekored
Session ID: 13
Source Network Address: 192.168.17.100"
"MEHRDS-05","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","40","13/11/2022 04:06:29","CITY_ROAD\anekored","13","192.168.17.100","0","Session 13 has been disconnected, reason code 0"
"MEHRDS-04","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:58:06","CITY_ROAD\hawksonk","29","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\hawksonk
Session ID: 29
Source Network Address: 192.168.17.100"
"MEHRDS-04","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:42:32","CITY_ROAD\asubontenga","28","192.168.87.111","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\asubontenga
Session ID: 28
Source Network Address: 192.168.87.111"
"MEHRDS-04","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:40:25","CITY_ROAD\larkinf","27","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\larkinf
Session ID: 27
Source Network Address: 192.168.17.100"
"MEHRDS-04","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","21","14/11/2022 09:39:13","CITY_ROAD\kascha","26","192.168.17.100","","Remote Desktop Services: Session logon succeeded:

User: CITY_ROAD\kascha
Session ID: 26
Source Network Address: 192.168.17.100"
"MEHRDS-04","Microsoft-Windows-TerminalServices-LocalSessionManager/Operational","24","14/11/2022 09:38:20","CITY_ROAD\kascha","25","192.168.17.100","","Remote Desktop Services: Session has been disconnected:

User: CITY_ROAD\kascha
Session ID: 25
Source Network Address: 192.168.17.100"
